pal_va,usa_va,name,object_file,status,notes
0x0017B868,0x00175888,scpSearchGobj,script.o,SEQ_MISMATCH,op_seq differs (sz=32)
0x0017B888,0x001758A8,scpPlayMotNode,script.o,SEQ_MISMATCH,op_seq differs (sz=152)
0x0017B920,0x00175940,scpPlayMotReq,script.o,SEQ_MISMATCH,op_seq differs (sz=48)
0x0017B950,0x00175970,scpPlayPosSet,script.o,SEQ_MISMATCH,op_seq differs (sz=120)
0x0017B9C8,0x001759E8,scpPlayWaitMotEnd,script.o,SEQ_MISMATCH,op_seq differs (sz=64)
0x0017BA08,0x00175A28,InitStageChange,script.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x0017BA10,0x00175A30,RequestStageChange,script.o,SEQ_MISMATCH,op_seq differs (sz=40)
0x0017BA38,0x00175A58,RequestStageChangeWithColor,script.o,SEQ_MISMATCH,op_seq differs (sz=328)
0x0017BB80,0x00175BA0,RequestStageChangeSimple,script.o,SEQ_MISMATCH,op_seq differs (sz=80)
0x0017BBD0,0x00175BF0,RequestStageChangeDirect,script.o,SEQ_MISMATCH,op_seq differs (sz=96)
0x0017BC30,0x00175C50,scpFadeOut,script.o,SEQ_MISMATCH,op_seq differs (sz=32)
0x0017BC50,0x00175C70,scpFadeIn,script.o,SEQ_MISMATCH,op_seq differs (sz=24)
0x0017BC68,0x00175C88,scpFadeChk,script.o,SEQ_MISMATCH,op_seq differs (sz=40)
0x0017BC90,0x00175CB0,scpGameStat_BoyWeaponkind,script.o,SEQ_MISMATCH,op_seq differs (sz=48)
0x0017BCC0,0x00175CE0,scpIsWallLever2On,script.o,SEQ_MISMATCH,op_seq differs (sz=32)
0x0017BCE0,0x00175D00,scpIsHangChain,script.o,SEQ_MISMATCH,op_seq differs (sz=32)
0x0017BD00,0x00175D20,scpIsHangChainOptional,script.o,SEQ_MISMATCH,op_seq differs (sz=64)
0x0017BD40,0x00175D60,scpBornSpider,script.o,SEQ_MISMATCH,op_seq differs (sz=288)
0x0017BE60,0x00175E80,scpActStatusDeathFall,script.o,SEQ_MISMATCH,op_seq differs (sz=184)
0x0017BF18,0x00175F38,scpSetStreamMotionRootOffset,script.o,SEQ_MISMATCH,op_seq differs (sz=56)
0x0017BF50,0x00175F70,scpWakeupItemWithBoundary,script.o,SEQ_MISMATCH,op_seq differs (sz=176)
0x0017C000,0x00176020,scpCheckReadyAllObjects,script.o,SEQ_MISMATCH,op_seq differs (sz=32)
0x0017C020,0x00176040,ScpCallCameraSetTarget,script.o,SEQ_MISMATCH,op_seq differs (sz=112)
0x0017C090,0x001760B0,ScpCallCameraGetTarget,script.o,SEQ_MISMATCH,op_seq differs (sz=40)
0x0017C0B8,0x001760D8,ScpCallCameraOff,script.o,SEQ_MISMATCH,op_seq differs (sz=40)
0x0017C0E0,0x00176100,ScpCallCameraOn,script.o,SEQ_MISMATCH,op_seq differs (sz=40)
0x0017C108,0x00176128,ScpCallCameraTargetOff,script.o,SEQ_MISMATCH,op_seq differs (sz=40)
0x0017C130,0x00176150,scpTransGObj,script.o,SEQ_MISMATCH,op_seq differs (sz=128)
0x0017C1B0,0x001761D0,scpExplodeSecretItem,script.o,SEQ_MISMATCH,op_seq differs (sz=128)
0x0017C230,0x00176250,scpTriggerIgnore,script.o,SEQ_MISMATCH,op_seq differs (sz=216)
0x0017C308,0x00176328,scpDoorTypeUpMain,script.o,SEQ_MISMATCH,op_seq differs (sz=48)
0x0017C338,0x00176358,actSubSekizoSe,script.o,OOB,USA address out of bounds
0x0017C3D0,0x00175C98,actSt25aQueenAppear,st25a.o,MATCH,offset=0x-0006738
0x0017C560,0x00175E28,actSt25aQueenAppearChk,st25a.o,SEQ_MISMATCH,op_seq differs (sz=248)
0x0017C658,0x00175F20,actConte11,st25a.o,SEQ_MISMATCH,op_seq differs (sz=696)
0x0017C910,0x001761D8,actSt25aQueenTalkChk,st25a.o,SEQ_MISMATCH,op_seq differs (sz=1320)
0x0017CE38,0x00176700,actConte12,st25a.o,SEQ_MISMATCH,op_seq differs (sz=1248)
0x0017D318,0x00176BE0,actConte12Jimaku,st25a.o,SEQ_MISMATCH,op_seq differs (sz=584)
0x0017D560,0x00176E28,actSt25aQueenDeadChk,st25a.o,SEQ_MISMATCH,op_seq differs (sz=1232)
0x0017DA30,0x001772F8,actConte13Jimaku,st25a.o,SEQ_MISMATCH,op_seq differs (sz=424)
0x0017DBD8,0x001774A0,BoySekikaTexScroll,st25a.o,SEQ_MISMATCH,op_seq differs (sz=48)
0x0017DC08,0x001774D0,actSt25aGenerator,st25a.o,SEQ_MISMATCH,op_seq differs (sz=40)
0x0017DC30,0x001774F8,actSt25aQueenBefore,st25a.o,SEQ_MISMATCH,op_seq differs (sz=120)
0x0017DCA8,0x00177570,actSt25aQueenTalk,st25a.o,SEQ_MISMATCH,op_seq differs (sz=144)
0x0017DD38,0x00177600,actSt25aQueenDead,st25a.o,SEQ_MISMATCH,op_seq differs (sz=104)
0x0017DDA0,0x00177668,actItouQueenAttack,st25a.o,SEQ_MISMATCH,op_seq differs (sz=104)
0x0017DE08,0x001776D0,actSwordEff,st25a.o,SEQ_MISMATCH,op_seq differs (sz=64)
0x0017DE48,0x00177710,actSwordEffXL,st25a.o,SEQ_MISMATCH,op_seq differs (sz=104)
0x0017DEB0,0x00177778,actSt25aQueenBeforeChk,st25a.o,SEQ_MISMATCH,op_seq differs (sz=120)
0x0017DF28,0x001777F0,actConte11Jimaku,st25a.o,SEQ_MISMATCH,op_seq differs (sz=360)
0x0017E090,0x00177958,actSt25aQueenDeadEvent,st25a.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x0017E0A0,0x00177968,actItouQueenAttackChk,st25a.o,OOB,USA address out of bounds
0x0017E128,,warpGirlOutStage,warpGirl.o,NO_ANCHOR,Object has no USA anchor
0x0017E380,,warpGirlInStage,warpGirl.o,NO_ANCHOR,Object has no USA anchor
0x0017E4A0,,warpGirlInit,warpGirl.o,NO_ANCHOR,Object has no USA anchor
0x0017F098,0x0017E2F8,EnemyAttackCenter,attackhit.o,MATCH,offset=0x-0000DA0
0x0017F0A0,0x0017E300,BoyAttackCenter,attackhit.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x0017F0A8,0x0017E308,CommonAttackCenter,attackhit.o,SEQ_MISMATCH,op_seq differs (sz=48)
0x0017F0D8,0x0017E338,AttackCenter,attackhit.o,SEQ_MISMATCH,op_seq differs (sz=400)
0x0017F268,0x0017E4C8,AttackCenter_WithDir,attackhit.o,OOB,USA address out of bounds
0x0017F418,0x00178FA0,brainAddLevelGirl,brain.o,MATCH,offset=0x-0006478
0x0017F438,0x00178FC0,brainInit,brain.o,MATCH,offset=0x-0006478
0x0017F490,0x00179018,brainStatusDefaultSet,brain.o,SEQ_MISMATCH,op_seq differs (sz=344)
0x0017F5E8,0x00179170,brainLevelProcess,brain.o,SEQ_MISMATCH,op_seq differs (sz=664)
0x0017F880,0x00179408,brainGetTarget,brain.o,SEQ_MISMATCH,op_seq differs (sz=632)
0x0017FAF8,0x00179680,brainStatusSet,brain.o,SEQ_MISMATCH,op_seq differs (sz=264)
0x0017FC00,0x00179788,brainStatusDel,brain.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x0017FC08,0x00179790,brainGetLevel,brain.o,SEQ_MISMATCH,op_seq differs (sz=40)
0x0017FC30,0x001797B8,brainClsTargetLevel,brain.o,SEQ_MISMATCH,op_seq differs (sz=200)
0x0017FCF8,0x00179880,brainInitGirlSet,brain.o,SEQ_MISMATCH,op_seq differs (sz=120)
0x0017FD70,0x001798F8,brainAddLevelGop,brain.o,SEQ_MISMATCH,op_seq differs (sz=112)
0x0017FDE0,0x00179968,brainSubLevelGop,brain.o,SEQ_MISMATCH,op_seq differs (sz=120)
0x0017FE58,0x001799E0,brainSetLevelGop,brain.o,SEQ_MISMATCH,op_seq differs (sz=160)
0x0017FEF8,0x00179A80,brainDecTargetTimer,brain.o,SEQ_MISMATCH,op_seq differs (sz=144)
0x0017FF88,0x00179B10,brainSetSpMode,brain.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x0017FF98,0x00179B20,brainLockGirl,brain.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x0017FFA8,0x00179B30,brainUnlockGirl,brain.o,SEQ_MISMATCH,op_seq differs (sz=1504)
0x00180588,0x0017A110,gif_test,brain.o,SEQ_MISMATCH,op_seq differs (sz=232)
0x00180670,0x0017A1F8,DebugDispBox,brain.o,SEQ_MISMATCH,op_seq differs (sz=3984)
0x00181600,0x0017B188,DispAxisArrow,brain.o,SEQ_MISMATCH,op_seq differs (sz=1552)
0x00181C10,0x0017B798,CameraEdit_DispPinType2,brain.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x00181C20,0x0017B7A8,dispCameraGroupType2,brain.o,SEQ_MISMATCH,op_seq differs (sz=2520)
0x001825F8,0x0017C180,CameraEdit_DispBoxType2_Plane,brain.o,SEQ_MISMATCH,op_seq differs (sz=984)
0x001829D0,0x0017C558,CameraEdit_DispBoxType2,brain.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001829D8,0x0017C560,menuGroupSelect,brain.o,SEQ_MISMATCH,op_seq differs (sz=592)
0x00182C28,0x0017C7B0,menuGroupEdit,brain.o,SEQ_MISMATCH,op_seq differs (sz=1008)
0x00183018,0x0017CBA0,menuPinSelect,brain.o,SEQ_MISMATCH,op_seq differs (sz=1216)
0x001834D8,0x0017D060,menuPinEdit,brain.o,SEQ_MISMATCH,op_seq differs (sz=2064)
0x00183CE8,0x0017D870,wakeup_cameraedit,brain.o,SEQ_MISMATCH,op_seq differs (sz=128)
0x00183D68,0x0017D8F0,test_camedit,brain.o,SEQ_MISMATCH,op_seq differs (sz=24)
0x00183D80,0x0017D908,_CameraEdit_del_box,brain.o,SEQ_MISMATCH,op_seq differs (sz=344)
0x00183ED8,0x0017DA60,_CameraEdit_del_pin,brain.o,SEQ_MISMATCH,op_seq differs (sz=384)
0x00184058,0x0017DBE0,CameraEdit_add_box,brain.o,SEQ_MISMATCH,op_seq differs (sz=744)
0x00184340,0x0017DEC8,CameraEdit_add_pin,brain.o,SEQ_MISMATCH,op_seq differs (sz=688)
0x001845F0,0x0017E178,CameraEdit_del_box,brain.o,SEQ_MISMATCH,op_seq differs (sz=56)
0x00184628,0x0017E1B0,CameraEdit_del_pin,brain.o,SEQ_MISMATCH,op_seq differs (sz=72)
0x00184670,0x0017E1F8,CameraEdit_DispBox,brain.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x00184678,0x0017E200,CameraEdit_Reflect,brain.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x00184688,0x0017E210,CameraEdit_Save,brain.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x00184698,0x0017E220,debug_NMarker,brain.o,SEQ_MISMATCH,op_seq differs (sz=120)
0x00184710,0x0017E298,debug_Marker,brain.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x00184718,0x0017E2A0,debug_Arrow,brain.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x00184720,0x0017E2A8,InitCameraEditor,brain.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x00184730,0x0017E2B8,debug_CameraEditor,brain.o,SEQ_MISMATCH,op_seq differs (sz=88)
0x00184788,0x0017E310,CameraEdit_reset_box,brain.o,SEQ_MISMATCH,op_seq differs (sz=344)
0x001848E0,0x0017E468,CameraEdit_reset_pin,brain.o,SEQ_MISMATCH,op_seq differs (sz=280)
0x001849F8,0x0017E580,CameraEdit_reflect_box,brain.o,SEQ_MISMATCH,op_seq differs (sz=344)
0x00184B50,0x0017E6D8,CameraEdit_reflect_pin,brain.o,SEQ_MISMATCH,op_seq differs (sz=280)
0x00184C68,0x0017E7F0,CameraEdit_BOX_NUMBER,brain.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x00184C78,0x0017E800,CameraEdit_PIN_NUMBER,brain.o,SEQ_MISMATCH,op_seq differs (sz=72)
0x00184CC0,0x0017E848,CameraEdit_PIN_NUMBER_ALL,brain.o,SEQ_MISMATCH,op_seq differs (sz=64)
0x00184D00,0x0017E888,CameraEdit_BOX,brain.o,SEQ_MISMATCH,op_seq differs (sz=24)
0x00184D18,0x0017E8A0,CameraEdit_PIN,brain.o,SEQ_MISMATCH,op_seq differs (sz=40)
0x00184D40,0x0017E8C8,CameraEdit_DispPin,brain.o,SEQ_MISMATCH,op_seq differs (sz=384)
0x00184EC0,0x0017EA48,ConvertCameraSetBuffer,brain.o,SEQ_MISMATCH,op_seq differs (sz=368)
0x00185030,0x0017EBB8,StickToTrans,brain.o,SEQ_MISMATCH,op_seq differs (sz=376)
0x001851A8,0x0017ED30,menu_2,brain.o,SEQ_MISMATCH,op_seq differs (sz=104)
0x00185210,0x0017ED98,group_select,brain.o,SEQ_MISMATCH,op_seq differs (sz=112)
0x00185280,0x0017EE08,_CameraEdit_BOX,brain.o,SEQ_MISMATCH,op_seq differs (sz=24)
0x00185298,0x0017EE20,_CameraEdit_PIN,brain.o,SEQ_MISMATCH,op_seq differs (sz=40)
0x001852C0,0x0017EE48,_CameraEdit_add_box,brain.o,SEQ_MISMATCH,op_seq differs (sz=376)
0x00185438,0x0017EFC0,_CameraEdit_add_pin,brain.o,SEQ_MISMATCH,op_seq differs (sz=344)
0x00185590,0x0017F118,CameraEdit_Enter,brain.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x00185598,0x0017F120,CameraSetCameraSet,brain.o,SEQ_MISMATCH,op_seq differs (sz=104)
0x00185600,0x0017F188,CameraSetCameraSet_Default,brain.o,SEQ_MISMATCH,op_seq differs (sz=5376)
0x00186B00,0x00180688,ReflectCameraSetBinary,brain.o,SEQ_MISMATCH,op_seq differs (sz=800)
0x00186E20,0x001809A8,InitIco2Camera,brain.o,SEQ_MISMATCH,op_seq differs (sz=672)
0x001870C0,0x00180C48,SetCameraMatrix_Ico2,brain.o,SEQ_MISMATCH,op_seq differs (sz=4880)
0x001883D0,0x00181F58,SetCameraZoomOffsetRatio,brain.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001883D8,0x00181F60,GetCameraGroupCurrent,brain.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x001883E0,0x00181F68,GetCameraGroupFromGObj,brain.o,SEQ_MISMATCH,op_seq differs (sz=216)
0x001884B8,0x00182040,GetCameraGroupFromPosition,brain.o,SEQ_MISMATCH,op_seq differs (sz=200)
0x00188580,0x00182108,AddPluralCameraSet,brain.o,SEQ_MISMATCH,op_seq differs (sz=176)
0x00188630,0x001821B8,InitPluralCameraSet,brain.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x00188638,0x001821C0,GetPluralCameraSet,brain.o,SEQ_MISMATCH,op_seq differs (sz=168)
0x001886E0,0x00182268,MakeCameraSetBinary,brain.o,SEQ_MISMATCH,op_seq differs (sz=632)
0x00188958,0x001824E0,GetSizeOfCameraSetBinary,brain.o,SEQ_MISMATCH,op_seq differs (sz=72)
0x001889A0,0x00182528,SetCameraTargetPosition,brain.o,SEQ_MISMATCH,op_seq differs (sz=152)
0x00188A38,0x001825C0,SetWSMatrix,brain.o,SEQ_MISMATCH,op_seq differs (sz=56)
0x00188A70,0x001825F8,ConvertCameraSet,brain.o,SEQ_MISMATCH,op_seq differs (sz=328)
0x00188BB8,0x00182740,MakeCameraMatrix,brain.o,SEQ_MISMATCH,op_seq differs (sz=2040)
0x001893B0,0x00182F38,GetCameraInfomationFromGlobalPosition,brain.o,SEQ_MISMATCH,op_seq differs (sz=48)
0x001893E0,0x00182F68,InitCamera,brain.o,SEQ_MISMATCH,op_seq differs (sz=352)
0x00189540,0x001830C8,SetCameraMatrix,brain.o,SEQ_MISMATCH,op_seq differs (sz=2144)
0x00189DA0,0x00183928,Camctrl_ExitEveRock,brain.o,SEQ_MISMATCH,op_seq differs (sz=48)
0x00189DD0,0x00183958,Camctrl_SetTarget,brain.o,SEQ_MISMATCH,op_seq differs (sz=48)
0x00189E00,0x00183988,GetCameraDefaultTargetGObj,brain.o,SEQ_MISMATCH,op_seq differs (sz=56)
0x00189E38,0x001839C0,CameraSetTargetGObj,brain.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x00189E48,0x001839D0,CameraChangeTargetParallel,brain.o,SEQ_MISMATCH,op_seq differs (sz=192)
0x00189F08,0x00183A90,CameraGetTarget,brain.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x00189F10,0x00183A98,CameraGetTargets,brain.o,SEQ_MISMATCH,op_seq differs (sz=24)
0x00189F28,0x00183AB0,CameraSetMode,brain.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x00189F38,0x00183AC0,CameraGetMode,brain.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x00189F40,0x00183AC8,CameraGetOtherObjOffset,brain.o,SEQ_MISMATCH,op_seq differs (sz=232)
0x0018A028,0x00183BB0,InsertCamera_Set,brain.o,SEQ_MISMATCH,op_seq differs (sz=144)
0x0018A0B8,0x00183C40,InsertCamera_SetNoraml,brain.o,SEQ_MISMATCH,op_seq differs (sz=152)
0x0018A150,0x00183CD8,InsertCamera_Exec,brain.o,SEQ_MISMATCH,op_seq differs (sz=112)
0x0018A1C0,0x00183D48,GetCurrentCameraSet2,brain.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x0018A1D0,0x00183D58,SetCameraFlag_LwsCutBack,brain.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x0018A1E0,0x00183D68,SetCameraFlag_GamecamCutBack,brain.o,SEQ_MISMATCH,op_seq differs (sz=32)
0x0018A200,0x00183D88,CameraSetCameraPosition,brain.o,SEQ_MISMATCH,op_seq differs (sz=88)
0x0018A258,0x00183DE0,CameraSetTargetPos,brain.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x0018A260,0x00183DE8,GetCameraPos,brain.o,SEQ_MISMATCH,op_seq differs (sz=32)
0x0018A280,0x00183E08,GetCameraInfo_tmp,brain.o,SEQ_MISMATCH,op_seq differs (sz=80)
0x0018A2D0,0x00183E58,testcamerazoom,brain.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x0018A2E0,0x00183E68,SetMonitorCameraInitializeFlag,brain.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x0018A2F0,0x00183E78,InitCameraSetManager,brain.o,OOB,USA address out of bounds
0x0018B2F8,,correct_vector,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018B8B0,,InitChainGeo,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018C438,,ChainGeo,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018CD90,,ChainDL,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018D9E8,,HoldChain,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018DA18,,ReleaseChain,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018DA28,,GetChainPendulum,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018DA68,,IncreasePdlChain,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018DA80,,DecreasePdlChain,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018DAB0,,PlumbOrientUpdateChain,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018DAD8,,isBottomOfChain,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018DAF8,,isStopChain,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018DB08,,GetChainClimbOrient,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018DB30,,CheckChainClimbablePos,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018DB58,,GetChainClimbCollision,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018DB80,,SetChainParentGObj,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018DB90,,GetChainDirCorrectVal,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018DBC8,,GetRootPositionHandExtra,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018DC38,,InitPendulum,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018DD70,,LockChainGeo,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018DD88,,UnLockChainGeo,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018DD98,,GetChainHangRange,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018DDA8,,GetChainLength,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018DDD0,,EnableChainHang,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018DDE8,,UnableChainHang,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018DDF8,,IsAbleChainHang,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018DE08,,_GetCorrectOrientOfChain,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018E198,,GetChainNearestNodePosition,chain.o,NO_ANCHOR,Object has no USA anchor
0x0018E280,,eBrainProcess,ebrain.o,NO_ANCHOR,Object has no USA anchor
0x0018E4C0,,eBrainGetTargetGeneratorFromLabel,ebrain.o,NO_ANCHOR,Object has no USA anchor
0x0018E680,,eBrainGetTarget,ebrain.o,NO_ANCHOR,Object has no USA anchor
0x0018EFF8,,eBrainInit,ebrain.o,NO_ANCHOR,Object has no USA anchor
0x0018F040,,eBrainStatusSet,ebrain.o,NO_ANCHOR,Object has no USA anchor
0x0018F0F0,,eBrainSendMes,ebrain.o,NO_ANCHOR,Object has no USA anchor
0x0018F1F0,,GetStageFromLabel,ebrain.o,NO_ANCHOR,Object has no USA anchor
0x0018F2C0,,eBrainGetTargetGeneratorFromLabelStage,ebrain.o,NO_ANCHOR,Object has no USA anchor
0x0018F3D0,,EnemyCtrlBeforeFunc,ebrain.o,NO_ANCHOR,Object has no USA anchor
0x0018F458,,InitEnemyCtrlGeo,ebrain.o,NO_ANCHOR,Object has no USA anchor
0x0018F470,,IsSelectID_EnemyCtrl,ebrain.o,NO_ANCHOR,Object has no USA anchor
0x0018F6A0,0x00187F48,fightSoundProcess,fightSound.o,MATCH,offset=0x-0007758
0x0018F790,0x00188038,fightSoundProcessRequestPause,fightSound.o,MATCH,offset=0x-0007758
0x0018F7A0,0x00188048,fightSoundClose,fightSound.o,MATCH,offset=0x-0007758
0x0018F7D8,0x00188080,fightSoundProcessRequestStart,fightSound.o,MATCH,offset=0x-0007758
0x0018F7E0,0x00188088,fightSoundProcessRequestStatus,fightSound.o,MATCH,offset=0x-0007758
0x0018F7E8,0x00188090,fightSoundPlayChk,fightSound.o,OOB,USA address out of bounds
0x0018F7F8,0x001880A0,CheckGeneratorCollision,generator.o,MATCH,offset=0x-0007758
0x0018F948,0x001881F0,GetGeneratorSafePosition,generator.o,SEQ_MISMATCH,op_seq differs (sz=1664)
0x0018FFC8,0x00188870,CallEnemy,generator.o,SEQ_MISMATCH,op_seq differs (sz=592)
0x00190218,0x00188AC0,Generator_QuickCall,generator.o,SEQ_MISMATCH,op_seq differs (sz=64)
0x00190258,0x00188B00,GetMotherGenerator,generator.o,SEQ_MISMATCH,op_seq differs (sz=392)
0x001903E0,0x00188C88,ReadGeneratorPacket,generator.o,SEQ_MISMATCH,op_seq differs (sz=232)
0x001904C8,0x00188D70,MakeGeneratorPacket,generator.o,SEQ_MISMATCH,op_seq differs (sz=176)
0x00190578,0x00188E20,generatorBeforeFunc,generator.o,SEQ_MISMATCH,op_seq differs (sz=504)
0x00190770,0x00189018,GeneratorGeo,generator.o,SEQ_MISMATCH,op_seq differs (sz=1280)
0x00190C70,0x00189518,GeneratorDL,generator.o,SEQ_MISMATCH,op_seq differs (sz=304)
0x00190DA0,0x00189648,InitGeneratorGeo,generator.o,SEQ_MISMATCH,op_seq differs (sz=232)
0x00190E88,0x00189730,Generator_Call,generator.o,SEQ_MISMATCH,op_seq differs (sz=24)
0x00190EA0,0x00189748,Generator_ResetCount,generator.o,SEQ_MISMATCH,op_seq differs (sz=24)
0x00190EB8,0x00189760,Generator_Mask,generator.o,SEQ_MISMATCH,op_seq differs (sz=24)
0x00190ED0,0x00189778,Generator_MaskOff,generator.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x00190EE0,0x00189788,SetMotherGenerator,generator.o,SEQ_MISMATCH,op_seq differs (sz=192)
0x00190FA0,0x00189848,Generator_Init,generator.o,SEQ_MISMATCH,op_seq differs (sz=152)
0x00191038,0x001898E0,GetbufpGeneratorPacket,generator.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x00191048,0x001898F0,GetsizeGeneratorPacket,generator.o,SEQ_MISMATCH,op_seq differs (sz=8)
0x00191050,0x001898F8,RestoreGeneratorGeo,generator.o,SEQ_MISMATCH,op_seq differs (sz=32)
0x00191070,0x00189918,RestoreGeneratorExtGeo,generator.o,SEQ_MISMATCH,op_seq differs (sz=88)
0x001910C8,0x00189970,MemoryGenerator,generator.o,SEQ_MISMATCH,op_seq differs (sz=32)
0x001910E8,0x00189990,IsEnableCallEnemy,generator.o,SEQ_MISMATCH,op_seq differs (sz=256)
0x001911E8,0x00189A90,DirectCallEnemy,generator.o,SEQ_MISMATCH,op_seq differs (sz=368)
0x00191358,0x00189C00,LockEnemyGenerate,generator.o,SEQ_MISMATCH,op_seq differs (sz=72)
0x001913A0,0x00189C48,UnlockEnemyGenerate,generator.o,SEQ_MISMATCH,op_seq differs (sz=144)
0x00191430,0x00189CD8,RestoreReviveCount,generator.o,SEQ_MISMATCH,op_seq differs (sz=144)
0x001914C0,0x00189D68,ReturnEnemyToGenerator,generator.o,SEQ_MISMATCH,op_seq differs (sz=128)
0x00191540,0x00189DE8,GeneratorWorkEnd,generator.o,SEQ_MISMATCH,op_seq differs (sz=24)
0x00191558,0x00189E00,SearchActiveGenerator,generator.o,SEQ_MISMATCH,op_seq differs (sz=104)
0x001915C0,0x00189E68,SetInfoSpKidnapGenerator,generator.o,SEQ_MISMATCH,op_seq differs (sz=16)
0x001915D0,0x00189E78,SetInfoSpKidnapEnemy,generator.o,SEQ_MISMATCH,op_seq differs (sz=40)
0x001915F8,0x00189EA0,IsEnableCallEnemyByTargetGObj,generator.o,OOB,USA address out of bounds
0x00191670,0x00189B88,_InterGV,gv.o,MATCH,offset=0x-0007AE8
0x00191700,0x00189C18,GetMatrixDirectionToZ,gv.o,MATCH,offset=0x-0007AE8
0x00191868,0x00189D80,_InterRotGV,gv.o,SEQ_MISMATCH,op_seq differs (sz=328)
0x001919B0,0x00189EC8,_DistxzSqGV,gv.o,SEQ_MISMATCH,op_seq differs (sz=56)
0x001919E8,0x00189F00,_DistSqGV,gv.o,SEQ_MISMATCH,op_seq differs (sz=48)
0x00191A18,0x00189F30,_DistGV,gv.o,SEQ_MISMATCH,op_seq differs (sz=56)
0x00191A50,0x00189F68,_DistxzGV,gv.o,SEQ_MISMATCH,op_seq differs (sz=64)
0x00191A90,0x00189FA8,_MoveGV,gv.o,SEQ_MISMATCH,op_seq differs (sz=200)
0x00191B58,0x0018A070,_RotyGV,gv.o,SEQ_MISMATCH,op_seq differs (sz=136)
0x00191BE0,0x0018A0F8,_AbsRotyGV,gv.o,SEQ_MISMATCH,op_seq differs (sz=40)
0x00191C08,0x0018A120,_ApplyRyGV,gv.o,SEQ_MISMATCH,op_seq differs (sz=120)
0x00191C80,0x0018A198,_GetDirection,gv.o,SEQ_MISMATCH,op_seq differs (sz=72)
0x00191CC8,0x0018A1E0,_RotGV,gv.o,SEQ_MISMATCH,op_seq differs (sz=160)
0x00191D68,0x0018A280,_RotGVF,gv.o,SEQ_MISMATCH,op_seq differs (sz=184)
0x00191E20,0x0018A338,_OrientXZGV,gv.o,SEQ_MISMATCH,op_seq differs (sz=56)
0x00191E58,0x0018A370,_OrientGV,gv.o,SEQ_MISMATCH,op_seq differs (sz=56)
0x00191E90,0x0018A3A8,_FrontGV,gv.o,SEQ_MISMATCH,op_seq differs (sz=104)
0x00191EF8,0x0018A410,SwapGV,gv.o,SEQ_MISMATCH,op_seq differs (sz=72)
